comment,sentiment
seen well time look yet thanks issue tue wrote run test pas except time console output see executed pas locally file get output like redirection command pager exit first issue test sure local setup missing wrong running thread reply directly view mute thread,positive
let later another step also want make sure everyone,positive
use bash platform magenta bash hope short instruction repository install,neutral
ah came looking answer everyone running form,neutral
thanks sign merge code,positive
hey idea top head might good idea include,positive
yes know music also play also sitar wed evil man wrote based twelve tone example music even use two reply directly view mute thread,negative
contact tue may evil man wrote something reply directly view mute thread,negative
yes let know hope,neutral
run pip get rid original version run pip install,positive
based twelve tone example music even use two,neutral
could probably create converting music let however accurate convert live audio really work well harmony involved,positive
resolved issue let know still,neutral
function used training model used run right think issue maybe code sure get another opinion make sure problem fix,positive
hi care total convergence training single class half day enough faster training expense quality faster use rather learning rate anneal rate higher risk dropout train faster risk soon good luck implementation mon wrote hello thanks amazing algorithm writing version would like know average time training simple default training generate also approximatively minimal number epoch order get recognizable drawing thread reply directly view mute thread,positive
test password installation found test host warning unused variable static warning unused variable static char host warning unused variable char warning linking host file file linking host file file fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see warning unused variable static warning unused variable static char fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see time critical path,negative
quick change link post maybe add link besides,positive
suffering tracked file line shape shape running command order none none none none last one error also found argument else value return,neutral
like folded change think one longer,neutral
sorry extremely long delay change bunch code incorporate new sampler want update new code think useful happy take look however able create generate minute song sure practical use would really also switched loading normalization trick maybe could create new smaller,positive
thanks catch recently native magenta class,positive
good catch could submit fix wrote running command training get following error recent call last file line module file line main file line run main file line main trainer file line trainer key object attribute line line key key right thread reply directly view mute thread,positive
digging source code code simply looking,neutral
relatively straightforward apply speech theory however practice expensive train new ex see,positive
sorry taking long reply unfortunately version different setup distributed training internally hard u test setup sorry challenge confusion think right track needing set server good example inception code want pursue work well distributed training internally ca point exact usage externally yet would like get working course would welcome contribution given much compute train model day training script illustrative practical purpose moment want make fast sampler code make easy,positive
affect duration individual time observing difference note,neutral
make quantization le accurate duration one step,positive
conversely found possible spotted found possible found variable assigned device used reshape identity use try run output output,neutral
afraid running dump file run building build running spotted spotted spotted found variable used assign noop use try run sure progress magenta mag used inference,negative
mean push new version might well,negative
like freezing create want make add functionality pope wrote thus far import import import image import print start true true print end start recent call last file line true file line file line file line node tensor te invalid node input tensor convert tensor type float input type thread reply directly view mute thread,positive
removed could decide move demo later outside magenta directory,neutral
thus far python import import import image import print start true true print end recent call last file line module true file line file line file line node tensor te invalid node input tensor convert tensor type float input type,positive
note magenta server warning object state soon use warning error primer file warning object state soon use warning error primer file warning object state soon use warning error primer file library use available machine could speed library use available machine could speed library use available machine could speed library use available machine could speed library use available machine could speed warning ca find file recent call last file line module file line main file line run main file line main file line file line file line file line file line restore file line run file line file line file line raise type message tensor name found node defined file line module file line main file line run main file line main file line file line file line file line saver file line file line build file line build reshape file line file line file line file line file line file line see tensor name found node,positive
note magenta server network custom melody graph scope warning object state soon use target network custom melody graph scope warning object state soon use reward network custom melody graph scope warning object state soon use network cell object graph reward computation portion graph taking action portion graph add future portion graph value prediction portion graph summary name illegal instead summary name illegal instead summary name illegal instead summary name illegal instead summary name illegal instead summary name illegal instead summary name illegal instead summary name illegal instead summary name illegal instead summary name illegal instead summary name illegal instead summary name illegal instead summary name illegal instead summary name illegal instead summary name illegal instead summary name illegal instead target network update portion graph warning ca find file file recent call last bade module self algorithm self self initialize internal self session session self self file self restore self sess run self try result none self handle handle else self handle handle none return else return handle self except pas raise type message self tensor name found node defined file line loader file line code file line module file line file line start file line start super self file line start file line return file line file line file line file line return file line dispatcher return stream file line handler stream file line file line code file line return super self file line file line code result file line file bade line module file line file line file line file line saver file line file line build file line build reshape file line file line file line file line file line file line see tensor name found node,negative
think able add fairly easily,positive
manually edit file model default save replace could also install latest magenta source work,positive
update basically create saver actually actually temporary modify dictionary saver,neutral
yes believe pip package would fix,neutral
release new pip package fix,positive
model need train lead melody chord information contain want modify code try calling somewhere input pipeline going guessing might choke,neutral
could running memory take look show run command may need allocate memory container,neutral
much know core problem sleeping fiddling got work thank,positive
could narrow problem second convolutional layer go black running snippet python identical black work intended might know regarding added logic bug might also related batch normalization anything else two,negative
like trying load model making graph graph match graph saved alternatively maybe,neutral
thank much problem today anybody explain support new version,positive
thanks man catch need find another way copy pasting saw much terminal generate command total mess,positive
taking closer look running like quote command quote perhaps pasting document application correctly verify argument looking output like run command,neutral
thanks already found possible error used train evaluate model generate fail miss something else time execute change even erased run,negative
like used training different generation use two also chance previous run different,negative
think problem fixed look case change,positive
hi think problem part command angle reference name bundle file look something like,neutral
yeah sure site come back point error page temporarily unavailable included link work even site perhaps made prominent,positive
see originally two research code remove thanks,positive
plan release near future please keep eye may wrote across find quick draw drawing recognize drawing find machine continue drawing rain draw cloud thanks thread reply directly view mute thread,positive
fix still odd two exactly condition may well delete first one nothing,positive
sorry know pull request function done,negative
thanks pull request like may first contribution open source project look pull request need sign contributor license agreement memo please visit sign please reply verify thanks already possible different address check data verify set git corporation please let u know company name,positive
hi silky resolved issue take look chance let u know issue thanks,positive
resolved help give go let know also,neutral
found contributor license agreement sender pull request unable find commit author maybe used different address git used sign login double check someone else need sign well confirm,negative
forward duration text child element attribute forward documentation example forward duration,neutral
reasonable maybe make clear inside outside main magenta folder jam dependency pip package need include anything pip package,positive
also think consider something like,neutral
thanks would willing submit pull request correct wed may wrote hello training various music file capital letter extension like ca read unable find converter file suggest method distinguish capital small letter file extension line file thread reply directly view mute thread,negative
yeah notebook set evidently maybe looking instead case setting back problem leave open since current code base problem everyone else think solution might fix different,negative
found change keep looking,neutral
hi thanks modification think idea great manually create new file tested code current issue however class class later trouble setting originally parameter list one solution sacrifice backwards compatibility ask also modify default list assume also store list update also conform new standard merge pull request update zip file time let u know think later,positive
definitely sense add whole measure rest forward element measure wondering sense add rest forward element think would make sense generalize model might learn many insert whole measure rest case,positive
kindly issue let know still problem later,positive
file open file program empty measure think rest would otherwise empty measure reasonable solution,neutral
unusual file finale forward simply giving score layout inserted whole measure rest plan insert rest forward might need think,positive
investigate day thanks initial analysis,positive
root bug way error skipping file,neutral
actually like symptom bug parser sometimes numerator time signature ultimately fix remove catch,neutral
repository mainly file added reward function bottom explicitly defined chord progression match current chord currently harmony uncommented given higher video also experimented high total melody distance summed absolute consecutive result le also distance interval note highest note big thanks interest,positive
thanks pointing fix shortly,positive
nice could provide add chord tue may wrote experimented tuning algorithm preliminary thread reply directly view mute thread,positive
experimented tuning algorithm preliminary,neutral
grand mon may wrote closed thread reply directly view mute thread,positive
sorry work want new code allow soon,negative
sorry trouble sure would require besides made recent version live know exactly able upgrade recent version live free,positive
hi mistake different different available page capable range resulting average per instrument furthermore commercial sample occasionally contain duplicate across multiple leaving average unique per pitch sound variation across velocity included highest velocity,positive
sorry yet pip package include available upgrade latest version pip install magenta,positive
like running something dual code magenta something else,neutral
bug fixed still latest pip package,positive
one velocity another example think explicitly stated documentation could wrong per note,negative
clarify mean popularity prediction rating much difficult fuzzy task model distinguish obviously bad music real music binary classification example random would bad sonata would good generative could one approach one could also view pleasant music coming particular probability distribution bad actually working repository music rating prediction model reinforcement learning algorithm currently progress found interesting,negative
inception swift docker container talking together could see service layer inside magenta proto progress,neutral
wow like hard task like talking popularity prediction rating,negative
yes work older version thanks,positive
hi set still use saver session session thanks million,positive
fixed push new pip package,positive
would unit test go,neutral
like bit try older version see work pip install,positive
good catch could write unit test verify fix,positive
author incorrect close create new pull request correct,positive
ah good catch take look,positive
issue fixing applied training also need applied generation part generate,neutral
actually tried generation command instead python exactly result display,positive
yes issue need specify layer size via flag generate trained,neutral
sure thing shell execute hence guess actual relevant training command python generation command python generation warning object state soon use warning object state soon use warning object state soon use used found key found found key found recent call last file line module file line main file line run main file line main generator file line file line generate file line initialize file line file line restore file line run file line file line file line raise type message key found node defined file line module file line main file line run main file line main generator file line file line generate file line initialize file line saver file line file line build file line build reshape file line file line file line file line file line file line see key found node notice beginning generation part training actually done size relevant,positive
include train generate also might well include sure,positive
issue turn text editor decided trick notice one quotation,neutral
starting scratch back initial problem generate use generate bundle file fine training network tried feed input still nothing output error message like stuck loop,positive
fresh install whole ran script new machine got error double checked script particular order fixed idea one blame,positive
closed decided start scratch,negative
believe reason seen generation code generating much faster open code currently available would essentially one best ai speech synthesis best option would probably implement based generation code convoluted see,positive
like global step loss give command line call used produce output magenta commit number,neutral
hi think issue around either side,neutral
would purpose text generation model interested working,positive
code reward use within current key tonic time make sense would definitely interesting extend include like harmonic progression want try love hear,positive
comment correct point want need use dev environment hope make easier use future,neutral
sorry accidentally old new structure change fix original link work,positive
assuming latest pip package probably automatic installation want use right probably need follow setting dev environment sure next pip package release train save audio wrote upon inspection like magenta folder directory directory code available dev version used build make magenta thread reply directly view mute thread,positive
upon inspection like magenta folder directory directory code available dev version used build make magenta,positive
think question code could take look,neutral
magenta currently text generation something interested would welcome pull,positive
running issue well perform image stylization necessary install instead,neutral
yes thanks much help,positive
perhaps since bit different original implementation separate method,positive
right trained loaded test worked without,positive
perhaps could resolved sigmoid output every way could keep th note resolution inform rhythmic,neutral
would interesting create could probably find correlation learned see possible note intuitive way reconstruction,positive
problem like maybe need old version tensor flow run correct result,positive
anyone got wave take look generating come first mind,positive
also question train save generate audio unless missing something could someone shed light process thanks,positive
bad building target fixed,negative
fixed verify latest release magenta,positive
like issue build file,neutral
used build container available,positive
use image data instead rewrite build data file inception net,neutral
sure know repository used way know running container version used container built,positive
docker instance magenta need install docker,neutral
use repository following application docker file magenta container,neutral
think python may getting import path confused pip package python current directory try another directory outside magenta build directory python use pip package,negative
also problem taking effect mac used provided script install everything matter defined getting log training forever even tell run training step,neutral
need specify valid option meant example melody model provide concrete,positive
use replace code python sess line line python true sess work probably anaconda version default environment magenta support case need reinstall make sure already well enter environment magenta source activate magenta pip python pip install upgrade python please check anaconda support work found device name major minor total memory free memory device device name bus id hope help,positive
different version build label build target build time mar build build run found target target time critical path running command line recent call last file line module file line main file line run main file line main file line must one got error return code command process status magenta mar wrote closed via reply directly view mute thread,positive
hi require use dev environment update reflect,neutral
fixed master pull request thanks,positive
thanks confirm patch fix problem,positive
handle take another look,neutral
hi show u fix bug thank,neutral
hey also good hear miss take another look code,positive
hi share fix bug,neutral
thanks lot big size problem,positive
fixed try development environment cut new pip package soon,positive
try latest version posted available release candidate,positive
problem command seeing anything input flag looking command pasted like first dash actually instead normal dash guessing maybe pasted sort editor turned two try command manually instead pasting,positive
pull request empty going close,negative
code however need fix,neutral
really want train model need change code fixing bug version way code forbidden commercial use without author permission,positive
test model trained result wan na see model sure problem,positive
thanks code based please check,positive
unfortunately issue pull request address root cause,negative
approach reasonable take look,positive
like log likelihood priming portion sequence intention calculating likelihood priming sequence skipping likelihood,neutral
like fairly old version code try head trying,positive
include exact command running output,positive
magenta currently python suggest setting environment use without system python version trying installation,neutral
read guess reason ca find package python still luck,neutral
modify python import transformer run training save transformer network know come,neutral
think able run interface may way get run without local sure set work way suggest either running locally generation rather interactive environment want easy way play around interactive magenta environment also suggest check ai duet,positive
yes please see installation,neutral
version pip package solve also development environment fix import long try latest version see still,positive
try newly version pip package see continue,positive
version pip package solve,neutral
thanks comment way drop,positive
previous code nonzero size slicing size size different error pull request slice filling first mask,positive
thanks quick response still getting relative import python mac o,positive
testing pull request error however effect problem still yet,neutral
yes news magenta support python,neutral
similar issue error code though good way fix issue great anyone explain actually work setting fix exception thanks,positive
running well think related default polyphony model set tried passing flag still get different printed call train method might two potential nonzero another setting polyphony interface training like read default magenta common parse given see code yet polyphony model quick hack least get model change default value file,negative
interface assume local machine local display running remotely need set sort tunneling sound,positive
sorry ca give name privacy explain see machine neural network completely blank know anything music throw within specific era learn one explain work everything might might able learn hidden inside piece train bach suite ran,negative
hi thank message understand exactly saying give thank much let know name sun mar evil man wrote music college music programmer well anything library think could throw imitate exact type music music throw music reply directly view mute thread,negative
music college music programmer well anything library think could throw imitate exact type music music throw music,positive
fixed python version issue,positive
excuse explain problem cause meet problem,negative
similar issue trying start interactive session model edit reading see way could work leave comment stack trace could still helpful command impulse impulse fluid input port output successfully library locally successfully library locally successfully library locally successfully library locally successfully library locally successful node read negative value must least one node node zero found device name major minor total memory free memory device device name bus id loaded generator bundle file start want begin call phrase want end call phrase stop wait one clock tick response interface wait begin start new call phrase end interaction press cease work version use cease work version use cease work version use cease work version use cease work version use cease work version use exception thread recent call last file line file line run file line file line generate return file line file line file line file line temperature file line temperature file line temperature file line file line position index index axis size,positive
ran problem turn fix incomplete patch based beta gamma none none center beta scale gamma,negative
thanks work team yet want try release candidate submit release officially available,positive
found problem right install magenta right version default code must pip pip install still wan na use try final function use final used cease exist,positive
recent call last file line module file line main file line run main file line main image file line range object attribute try magenta appear new error object attribute,positive
search many information still tell error particularly object attribute,positive
magenta pip install magenta found site update date pip version include latest fix moment know install latest version install magenta,positive
pip magenta locally also via neither depend pip missing something,negative
python analytics default compatible apple type help copyright license information anaconda brought continuum analytics please check import hello sess print hello hello running,neutral
like let u know still,neutral
like different error path module somehow none,neutral
recent call last file line module file line main file line run main file line main file line object attribute try still,positive
found pip version latest version maybe manually install,positive
hi hear melody option,neutral
facing issue even via pip would,neutral
chance accidentally directory trained different network size important error assign match imply network match trying restore,positive
hi really interesting example model,positive
case anyone else fixed able get around issue recent magenta via pip instead bash pip install magenta pip pip pip install pip install,positive
dev environment setup suggest looking dependency list install cover right currently missing form list get fixed,positive
office demo worked well u,neutral
update thread today good involve problem hopefully week could try going back also need make sure version,positive
confirm work tested code,neutral
yes correct unfortunately need figure solution cut new release soon,negative
tried agree individual contributor license agreement time got error message must owner group order submit group submit,neutral
one good wait till see sale,positive
would magenta source code python probably top priority list,positive
sorry long delay look current work see would easy gan option training would enable u keep generation,negative
hi familiar part code believe particular test compressed version please wrong thanks,positive
also go back allow use magenta without issue,neutral
blocking issue unit get error trying use one,neutral
could try revert git use new use version older locally build install magenta pip package occur around building pip package let run outside environment need change core magenta could install pip package develop outside sorry working get resolved soon possible,negative
hey bob need update installation new release latest git revision note unfortunately also causing inaccurate test see test causing could also reset git,positive
right nothing without testing pas run demo,positive
believe particular problem fixed go ahead close bug however suspect see error related,positive
error environment install development version magenta process install install git clone magenta test step error version version magenta prefer,neutral
give environment version magenta development environment context trying import,neutral
based anaconda bug tracker may conflict python package management could try thread,neutral
open file host notice host run test fine solve problem,positive
think example documentation first four twinkle twinkle little star eighth example gave correct want quarter instead suggest trying seeing kind output get either way,positive
ah thank used much know sorry noise,negative
case following string raw string tend case string code command line,negative
something editor automatically figured might well keep since predictable order,negative
python error test magenta test error name defined error error loading package extension magenta error analysis target magenta build aborted time error could start build unable run could please give advice,negative
removed superfluous ugliness unnecessary also fixed doc reference,negative
probably wait make sure pip package good state,positive
know available point prefer set pip install magenta work,positive
sorry actually wrong previous reply actually available pip package would need use one listed,negative
yes need able depend pip package listed,positive
wo available pip package next release available pip package need pip package,positive
like latest release pip package know available pip package,positive
hey would like take issue currently reading getting,neutral
also want know apply,neutral
mean magenta work well,negative
need use git rebase instead git merge get rid merge,neutral
currently available python python even source see thus support critically support python see,positive
build environment ca run directly run need first install development environment run test,positive
like recent error passing pas everything got initial error currently without passing docker image,neutral
like recent error passing much like training instead starting scratch model still need use training data,positive
still want add feature think might worth bit lot code significantly also simplify quite bit definitely need merge master start new branch happy take time want basic plan add small class dictionary string name number none version dictionary class method enter user feedback loop current user enter number update one quit know already something like want simplify clean bit iterate end dictionary interaction optionally pas dictionary remap class based user input another flag maybe tell user press map control enter start interaction pas interaction continue usual let know,positive
root warning removed please switch note node name instead tag automatically summary based scope also argument warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning removed please switch interface behavior rename recent call last file line module file line main file line run main file line main file line train master sess file line return file line file line stop file line join file line file line file line sess file line session file line session file line return file line object attribute could take look,positive
want example call read understand need data whole maybe better understanding process,positive
like running passing stylization want want pas one model want train model scratch use instead,neutral
pull latest initial problem string although training network still soon obvious error console output almost entirely maybe kind functionality aware edit get train file running command resume edit put console output code warning removed please switch note node name instead tag automatically summary based scope also argument warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning main removed please switch note node name instead tag automatically summary based scope also passing tensor list scalar summary longer warning removed please switch interface behavior rename,positive
long since switched ran full version reinstall test latest version docker magenta image let know,positive
right test think could put travis script free time long one require custom server,positive
tooling use internally nothing external yet point would like switch system similar,neutral
think fixed either try building source waiting cut new pip package version next day please reopen one work,positive
hey still like get make,neutral
pull docker image latest magenta release yet cut new release fix wo see docker image way test fix would use development environment use magenta source head otherwise wait cut next release soon,positive
docker image new pull correct,positive
fixed cut new pip package use converter probably need build dev environment plan new pip package soon,positive
style index bicentennial print boy cassis cap lombard opus,neutral
one script working work working convert working either,neutral
fixed let know still look incorrect,positive
thanks feedback used delete flag set true determined starting point newly,positive
hi problem output like know fix problem,neutral
code like add import beginning replace work,neutral
used command wrong information memory much need new machine,negative
suspect main problem environment enough ram check output probably see something related process due running memory suggest getting machine least ram though exact amount used depend configure training,negative
checked file exist file size data however know read ca figure whether found python code read data file import import o example feature feature label label print feature label feature label run output feature label correct mean training data use right way read data file use bought environment ram o bit python disk storage available environment looking forward much,positive
one thing double check file correctly training data also environment running possibility part system killing process maybe exceeding quota something,neutral
ca seem replicate latest docker image try docker pull update latest version,positive
copied according tutorial although always number create folder content four,neutral
went ahead corrected minor lint one comment method name change think ready submit,positive
found contributor license agreement sender pull request commit best tell someone else case please add pull request confirm mistaken author reply confirm,positive
good close pip package installation process future,positive
somewhat indifferent general guess prefer installation support,positive
hey meet problem like however every time tried run code always wrong massage train starting training loop line think correct anyone know solve,negative
high priority python link,positive
believe paper appendix bicentennial print boy cassis cap lombard opus color distance church crucifixion de divan striped dress sitting head clown ca henry magnificent de seashore vincent van landscape field peasant landscape calm child two hermit early portrait friend gris portrait pablo perry annunciation virgin deal green boathouse ca munch scream vincent van starry night elder tower trial yellow sunset three fishing ruskin lane ride body father chariot orange tree victory white zig,positive
issue resolved thank wrote like version recommend version version apple version target thread model thread reply directly view mute thread,positive
like version recommend version version apple version target thread model,neutral
would recommend running magenta cloud platform instead mac magenta wrote version aa magenta clean starting clean may take consider clean several magenta version copyright free foundation free see source warranty even fitness particular purpose magenta test warning name match name given repository definition cause build error future found test error compilation rule error command argument process status error unrecognized command line option error unrecognized command line option time critical path error test found yet testing magenta wrote help run clean try version mac think version tell something wrote o mac magenta magenta version copyright free foundation free see source warranty even fitness particular purpose magenta python version python anaconda magenta test warning name main match name given repository definition cause build error future found test error compilation rule error command argument process status error unrecognized command line option error unrecognized command line option time critical path error test found yet testing thread reply directly view mute thread thread reply directly view mute thread,positive
version aa magenta clean starting clean may take consider clean several magenta version copyright free foundation free see source warranty even fitness particular purpose magenta test warning name match name given repository definition cause build error future found test error compilation rule error command argument process status error unrecognized command line option error unrecognized command line option time critical path error test found yet testing magenta wrote help run clean try version mac think version tell something wrote o mac magenta magenta version copyright free foundation free see source warranty even fitness particular purpose magenta python version python anaconda magenta test warning name main match name given repository definition cause build error future found test error compilation rule error command argument process status error unrecognized command line option error unrecognized command line option time critical path error test found yet testing thread reply directly view mute thread thread reply directly view mute thread,positive
help run clean try version mac think version tell something wrote o mac magenta magenta version copyright free foundation free see source warranty even fitness particular purpose magenta python version python anaconda magenta test warning name main match name given repository definition cause build error future found test error compilation rule error command argument process status error unrecognized command line option error unrecognized command line option time critical path error test found yet testing thread reply directly view mute thread,positive
wow fast fix thanks,positive
fix issue please let know,neutral
like sorted like model whereas tuner simple change delete word basic get working want try easy way tuner string graph check function sat wrote great understanding work like might already incompatible somehow tried running file tensor name found like version like looking reply directly view mute thread,positive
yes believe ready another round review,neutral
hey sure ended last round ready review point,positive
little reluctant switch version always date right current version believe support think,positive
clarify checked wrote already assigned fix wrote great understanding work like might already incompatible somehow tried running file tensor name found like version like looking thread reply directly view mute thread,positive
already assigned fix wrote great understanding work like might already incompatible somehow tried running file tensor name found like version like looking thread reply directly view mute thread,positive
great understanding work like might already incompatible somehow tried running file tensor name found like version like looking,positive
thank yes already music recording also live famous hall like hall well singing magenta overcome music magenta able play music planet swear original ambition become pianist early young age,positive
yeah like challenge finding large enough symbolic data format magenta understand training work best order train,positive
thank computer music figure kind music mean give music sample music new fact almost professional interest technology usually might interest though deal finale program might try learning assuming music really excited new technology must challengeable something one music written real substance many institute like given digitalize music attach notation sample thanks,positive
yes definitely interested pentatonic music able work pentatonic music though hard know sure without trying corpus pentatonic music either format could use train model would interesting see well,positive
agree would excellent project,positive
thanks feedback please let know,positive
would need bit exact reference data evaluate made code could make,positive
great thanks want submit pull request fix,positive
fixed training code much better screen shot,positive
ah sorry combined parser documentation accordingly need cut new pip package new command mean time proceed,negative
previous comment confirmation fact interested try chord work,positive
like quote command line set value try setting value,neutral
absolute path worked thanks sorry,negative
magenta magenta magenta magenta magenta magenta recent call last file main line module file main line main file line run main file main line main file main line must one got,positive
hey thanks lot writing think written like main page got issue,positive
error message like bundle file exist path check file saved try also continue problem open new issue like keep issue around priming,positive
try get next week conference week,neutral
implementation need account output different length primer working,neutral
guess model size problem could stripping final,neutral
output single style model black notation better internal format regarding screen shot,positive
add unit test verify,neutral
awesome built looking hidden spew would love upgrade real swift project making head way need glue together um frankly without service documentation independent swift kind black hole would good share,positive
yes similar also add example command run,neutral
hi magenta looking open swift around building interface musical sequence generation mind definitely mon pope wrote native swift wrapper allow server side micro interact kind work would reply directly view mute thread,positive
hello issue running got file line module file line main file line run main file line main file line one must exactly one must similar issue,positive
need add bundle file path command find link bundle example command flag,neutral
hello spend whole night finally found issue think bug version since couple day ago worked perfectly anyhow trying generate magenta model magenta get following recent call last file line module file line main file line run main file line main file line return file line file line read self name status file line file line status first thought development environment established interfering since got problem test building pip package magenta everything everything scratch work either even tried version magenta pip install magenta obviously new file think might cause problem,positive
